Date,Open,High,Low,Close,Adj Close,Volume
2021-11-29,35.709999,36.430000,34.119999,35.700001,25.592728,5841200
2021-12-06,35.599998,37.849998,30.260000,30.700001,22.008310,14495100
2021-12-13,30.719999,31.950001,29.400000,30.840000,22.108673,13118900
2021-12-20,30.520000,31.330000,29.570000,29.900000,21.434803,5203400
2021-12-27,30.049999,30.770000,29.135000,30.190001,21.642700,7202300
2022-01-03,30.190001,32.320000,29.190001,31.209999,22.373919,11435300
2022-01-10,31.719999,32.200001,28.400000,30.940001,22.180361,23443300
2022-01-17,30.549999,31.125000,27.820000,28.280001,20.273451,7819900
2022-01-24,27.870001,28.580000,26.270000,26.850000,19.248308,10205900
2022-01-31,26.900000,28.780001,26.759001,28.100000,20.229713,6317400
2022-02-07,28.190001,29.340000,28.020000,28.430000,20.467283,5590400
2022-02-14,28.459999,29.700001,28.059999,29.010000,20.884834,5824600
2022-02-21,28.879999,29.980000,27.510000,29.719999,21.395975,6155700
2022-02-28,29.469999,37.369999,28.959999,36.160000,26.032255,18443400
2022-03-07,36.720001,37.990002,33.840000,34.410000,24.772398,10572000
2022-03-14,34.200001,36.549999,33.860001,35.169998,25.319530,13194500
2022-03-21,35.410000,37.160000,31.995001,32.880001,23.670921,14843100
2022-03-28,32.959999,33.980000,32.549999,33.930000,24.426836,10766200
2022-04-04,34.200001,36.000000,33.564999,35.279999,25.398724,13091000
2022-04-11,35.500000,35.540001,31.790001,32.410000,23.332561,18877700
2022-04-18,32.480000,34.000000,32.060001,32.230000,23.202974,12837600
2022-04-25,31.840000,32.680000,30.600000,31.280001,22.519053,13988600
2022-05-02,31.450001,31.920000,29.670000,30.110001,21.757753,11054800
2022-05-09,29.750000,30.795000,29.575001,29.959999,21.649366,9822100
2022-05-16,30.430000,30.549999,26.510000,27.510000,19.878973,15438700
2022-05-23,27.719999,30.719999,27.400000,30.610001,22.119061,16955400
2022-05-30,30.309999,31.260000,30.040001,30.940001,22.357519,6335700
2022-06-06,31.290001,31.290001,29.100000,29.959999,21.649366,9516700
2022-06-13,29.549999,29.719999,26.910000,27.370001,19.777809,14390800
2022-06-20,27.379999,29.955000,27.379999,29.360001,21.215799,10355800
2022-06-27,29.370001,29.840000,26.010000,27.559999,19.915104,20850300
2022-07-04,27.730000,27.730000,26.360001,26.930000,19.459860,19269600
2022-07-11,26.870001,27.030001,25.990000,26.070000,18.838415,11641900
2022-07-18,26.469999,27.000000,26.139999,26.500000,19.149137,14441200
2022-07-25,26.510000,26.980000,25.889999,26.850000,19.402052,18642900
2022-08-01,26.850000,27.198999,26.410000,27.049999,19.635489,12322800
2022-08-08,27.049999,29.350000,27.049999,28.070000,20.375900,22598400
2022-08-15,27.889999,28.923000,27.799999,28.770000,20.884027,9664300
2022-08-22,28.740000,28.820000,27.750000,28.010000,20.332350,7058700
2022-08-29,27.860001,28.430000,27.120001,27.629999,20.056507,8657700
2022-09-05,27.889999,30.170000,27.690001,29.709999,21.566370,19316100
2022-09-12,29.700001,29.930000,27.320000,27.370001,19.867777,23724900
2022-09-19,27.110001,27.620001,24.750000,24.830000,18.023998,15519400
2022-09-26,24.830000,25.650000,24.340000,24.860001,18.045776,14764800
2022-10-03,25.000000,26.209999,24.355000,24.430000,17.733643,14233400
2022-10-10,24.690001,29.190001,24.650000,26.209999,19.025734,77225200
2022-10-17,26.570000,27.610001,20.570000,21.080000,15.301888,66386100
2022-10-24,21.150000,21.200001,20.049999,20.379999,19.701132,29159300
2022-10-31,20.379999,21.700001,20.299999,21.260000,20.673670,26171400
2022-11-07,21.510000,21.559999,20.330000,20.500000,19.934629,19901300
2022-11-14,20.590000,21.070000,20.299999,20.520000,19.954081,18754100
2022-11-21,20.570000,20.799999,20.420000,20.670000,20.099941,8152500
2022-11-28,20.650000,21.049999,20.570000,20.980000,20.401392,11218200
2022-12-05,20.879999,21.629999,20.490999,21.379999,20.790359,10976300
2022-12-12,21.350000,21.350000,20.459999,20.660000,20.090218,12849000
2022-12-19,20.700001,21.180000,20.430000,21.129999,20.547255,8987900
2022-12-26,21.040001,21.209999,20.584999,20.740000,20.168013,7328400
2023-01-02,20.809999,20.966000,20.650000,20.809999,20.236080,9730500
2023-01-09,20.840000,21.600000,20.809999,21.340000,20.751465,13321800
2023-01-16,21.360001,21.434999,20.809999,21.010000,20.430567,11428300
2023-01-23,21.090000,21.278000,20.990000,21.190001,20.605602,12316500
2023-01-30,21.190001,21.490000,21.070000,21.400000,20.928270,9833400
2023-02-06,21.420000,21.590000,21.030001,21.330000,20.859816,11530900
2023-02-13,21.340000,21.348000,20.950001,21.219999,20.752235,10430800
2023-02-20,21.190001,21.559999,20.500000,20.540001,20.087231,21834900
2023-02-27,20.530001,20.590000,19.535000,20.080000,19.637367,37176000
2023-03-06,20.150000,20.250000,19.790001,19.910000,19.471115,19981100
2023-03-13,19.790001,19.879999,19.290001,19.500000,19.070152,34063700
2023-03-20,19.559999,20.200001,19.139999,20.190001,19.744942,32662600
2023-03-27,20.280001,20.809999,20.230000,20.780001,20.321938,23375300
2023-04-03,20.860001,21.090000,20.690001,21.049999,20.585985,12858000
2023-04-10,21.020000,21.240000,20.410000,20.690001,20.233923,27341500
2023-04-17,20.740000,21.080000,20.650000,20.760000,20.302378,14670200
2023-04-24,20.770000,21.120001,20.709999,20.900000,20.439291,15347800
2023-05-01,20.980000,21.139999,20.540001,20.809999,20.469311,22086800
2023-05-08,20.889999,20.915001,20.100000,20.200001,19.869301,18045500
2023-05-15,20.219999,20.405001,20.014999,20.260000,19.928318,20139300
2023-05-22,20.260000,20.270000,19.879999,20.080000,19.751263,12899200
2023-05-29,19.990000,20.520000,19.950001,20.500000,20.164387,36645900
2023-06-05,20.500000,20.969999,20.469999,20.809999,20.469311,14038000
2023-06-12,20.809999,21.440001,20.740000,21.370001,21.020144,34891200
2023-06-19,21.209999,21.590000,21.209999,21.459999,21.108669,28299000
2023-06-26,21.420000,21.930000,21.365000,21.820000,21.462776,12435200
2023-07-03,21.790001,22.000000,21.510000,21.889999,21.531630,9957000
2023-07-10,21.870001,22.270000,21.799999,21.930000,21.570976,14126800
2023-07-17,21.879999,22.219999,21.799999,22.010000,21.649666,8871900
2023-07-24,22.080000,22.080000,21.180000,21.660000,21.305395,12796100
2023-07-31,21.690001,22.030001,21.670000,21.750000,21.510990,11289000
2023-08-07,21.760000,21.930000,21.559999,21.670000,21.431868,8131700
2023-08-14,21.760000,22.080000,21.639999,21.830000,21.590111,12141200
2023-08-21,21.850000,22.209999,21.469999,22.080000,21.837362,13598000
2023-08-28,22.049999,22.709999,22.037001,22.459999,22.213186,14573800
2023-09-04,22.400000,23.879999,22.389999,23.629999,23.370331,37251100
2023-09-11,23.670000,23.770000,23.480000,23.540001,23.281321,35833100
2023-09-18,23.520000,23.620001,23.129999,23.209999,22.954945,19902600
2023-09-25,23.170000,23.287001,22.469999,22.750000,22.500000,20569700
2023-10-02,22.709999,23.040001,22.511000,22.620001,22.371429,15638600
2023-10-09,22.600000,23.132999,22.400000,22.400000,22.153847,13507400
2023-10-16,22.690001,22.730000,22.200001,22.270000,22.025276,13259200
2023-10-23,22.200001,22.270000,21.650000,21.730000,21.491209,12488100
2023-10-30,21.620001,21.990000,21.620001,21.950001,21.708794,9467500
2023-11-06,21.969999,22.120001,21.070000,21.180000,21.063574,8268100
2023-11-13,21.090000,21.600000,20.840000,21.010000,20.894508,11136900
2023-11-20,21.049999,21.598000,20.905001,21.469999,21.351978,6321900
2023-11-27,21.480000,21.990000,21.264999,21.980000,21.859175,15121500
2023-12-04,21.990000,22.315001,21.745001,22.190001,22.068022,9767500
2023-12-11,22.219999,22.920000,22.030001,22.660000,22.535437,19277700
2023-12-18,22.650000,22.940001,22.340000,22.530001,22.406153,20689500
2023-12-25,22.520000,23.020000,22.452999,23.000000,22.873568,9042900
2024-01-01,22.900000,23.040001,22.480000,23.040001,22.913349,20911300
2024-01-08,23.010000,23.469999,22.500000,22.709999,22.585161,14909100
2024-01-15,22.620001,22.709999,21.629999,22.000000,21.879065,15217800
2024-01-22,22.010000,22.010000,21.650000,21.840000,21.719944,12015600
2024-01-29,21.840000,21.920000,21.065001,21.350000,21.350000,17878300
2024-02-05,21.299999,21.440001,21.100000,21.200001,21.200001,14743900
2024-02-12,21.250000,21.620001,21.090000,21.580000,21.580000,16220900
2024-02-19,21.660000,21.670000,21.000000,21.440001,21.440001,13269800
2024-02-26,21.389999,21.750000,20.000000,20.250000,20.250000,33094000
2024-03-04,20.209999,20.930000,19.990000,20.860001,20.860001,18634100
2024-03-11,20.790001,20.930000,20.709999,20.850000,20.850000,1517700
